pair_code,city,brand,category,female_product,male_product,female_size,male_size,retailer,date_observed,female_price_local,male_price_local,currency,female_on_promo,male_on_promo,match_quality,confidence,match_notes
MAMAEA-CONDITIO-TKY-AUTO159,Tokyo,Mamaearth,Conditioner,Mamaearth Onion Conditioner Women (250ml),Mamaearth Men Anti-Dandruff Conditioner (250ml),250,250,Amazon.co.jp,2026-03-10,4400,4180,JPY,1,1,3,HIGH,source=amazon_jp_raw.csv
MAMAEA-FACETONE-TKY-AUTO161,Tokyo,Mamaearth,Face Toner,Mamaearth Rose Water Toner Women 200ml,Mamaearth Men Charcoal Toner 200ml,200,200,Amazon.co.jp,2026-03-10,2085,2200,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
MAMAEA-FACIALCL-TKY-AUTO162,Tokyo,Mamaearth,Facial Cleanser,Mamaearth Ubtan Face Wash 100ml,Mamaearth CFC Free Charcoal Face Wash 100ml,100,100,Amazon.co.jp,2026-03-10,2390,1890,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
MANDOM-CONDITIO-TKY-AUTO170,Tokyo,Mandom,Conditioner,Lucido-L Conditioner Women (400ml),Lucido Men Conditioner (400ml),400,400,Amazon.co.jp,2026-03-10,660,398,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
MANDOM-CONDITIO-TKY-AUTO170,Tokyo,Mandom,Conditioner,Lucido-L Conditioner Women (400ml),Lucido Men Conditioner (400ml),400,400,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
MANDOM-CONDITIO-TKY-AUTO170,Tokyo,Mandom,Conditioner,Lucido-L Conditioner Women (400ml),Lucido Men Conditioner (400ml),400,400,Rakuten Japan,2026-03-10,1320,1980,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
MANDOM-FACIALCL-TKY-AUTO171,Tokyo,Mandom,Facial Cleanser,Lucido-L Cleansing Foam Women (130g),Gatsby Facial Wash Ice-type Men (130g),130,130,Amazon.co.jp,2026-03-10,1255,720,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
MANDOM-SHAMPOO-TKY-AUTO174,Tokyo,Mandom,Shampoo,Lucido-L Shampoo Women (400ml),Lucido Men Shampoo (400ml),400,400,Amazon.co.jp,2026-03-10,982,982,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
MANDOM-SHAMPOO-TKY-AUTO174,Tokyo,Mandom,Shampoo,Lucido-L Shampoo Women (400ml),Lucido Men Shampoo (400ml),400,400,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
MEDIMI-BARSOAP-TKY-AUTO178,Tokyo,Medimix,Bar Soap,Medimix Ayurvedic Natural Glycerine Soap 100g,Medimix Men Active Soap 100g,100,100,Amazon.co.jp,2026-03-10,2020,3800,JPY,1,1,3,HIGH,source=amazon_jp_raw.csv
MINIMA-SUNSCREE-TKY-AUTO181,Tokyo,Minimalist,Sunscreen,Minimalist SPF 50 PA++++ Sunscreen Women (50ml),Minimalist Men SPF 30 (50ml),50,50,Amazon.co.jp,2026-03-10,3783,3465,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
NEUTRO-FACEMOIS-TKY-AUTO182,Tokyo,Neutrogena,Face Moisturizer,Neutrogena Hydro Boost Water Gel 50ml,Neutrogena Men Hydro Boost Gel 50ml,50,50,Amazon.co.jp,2026-03-10,3856,3650,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
NEUTRO-HANDCREA-TKY-AUTO183,Tokyo,Neutrogena,Hand Cream,Neutrogena Norwegian Formula Hand Cream Women 50ml,Neutrogena Men Norwegian Formula Hand Cream 50ml,50,50,Amazon.co.jp,2026-03-10,2018,1129,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
NEUTRO-SUNSCREE-TKY-AUTO184,Tokyo,Neutrogena,Sunscreen,Neutrogena Ultra Sheer Sunscreen SPF 50+ Women 88m,Neutrogena Men Triple Protect SPF 20 Face Lotion 8,100,100,Amazon.co.jp,2026-03-10,638,2580,JPY,0,1,3,HIGH,source=amazon_jp_raw.csv
NIVEA-BODYLOTI-TKY-AUTO185,Tokyo,Nivea,Body Lotion,Nivea Soft Moisturizing Cream 200ml,Nivea Men Creme 150ml,200,150,Amazon.co.jp,2026-03-10,465,377,JPY,0,1,3,HIGH,source=amazon_jp_raw.csv
NIVEA-BODYLOTI-TKY-AUTO186,Tokyo,Nivea,Body Lotion,Nivea Soft Cream 200ml,Nivea Men Cream 150ml,200,150,Amazon.co.jp,2026-03-10,808,2057,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
NIVEA-BODYWASH-TKY-AUTO187,Tokyo,Nivea,Body Wash,Nivea Waterlily & Oil Body Wash,Nivea Men Deep Black Charcoal Body Wash,100,100,Amazon.co.jp,2026-03-10,548,1765,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
NIVEA-BODYWASH-TKY-AUTO187,Tokyo,Nivea,Body Wash,Nivea Waterlily & Oil Body Wash,Nivea Men Deep Black Charcoal Body Wash,100,100,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
NIVEA-BODYWASH-TKY-AUTO187,Tokyo,Nivea,Body Wash,Nivea Waterlily & Oil Body Wash,Nivea Men Deep Black Charcoal Body Wash,100,100,Rakuten Japan,2026-03-10,3390,4480,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
NIVEA-DEO-TKY-01,Tokyo,Nivea,Deodorant Roll-On,Nivea Pearl & Beauty Roll-On 50ml,Nivea Men Deep Roll-On 50ml,50,50,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,5,HIGH,source=matsumoto_raw.csv
NIVEA-DEO-TKY-01,Tokyo,Nivea,Deodorant Roll-On,Nivea Pearl & Beauty Roll-On 50ml,Nivea Men Deep Roll-On 50ml,50,50,Rakuten Japan,2026-03-10,4480,4480,JPY,0,0,5,HIGH,source=rakuten_jp_raw.csv
NIVEA-DEODORAN-TKY-AUTO189,Tokyo,Nivea,Deodorant Roll-On,Nivea Pearl & Beauty Roll-On 50ml,Nivea Men Deep Roll-On 50ml,50,50,Amazon.co.jp,2026-03-10,2358,3146,JPY,0,1,3,HIGH,source=amazon_jp_raw.csv
NIVEA-DEODORAN-TKY-AUTO191,Tokyo,Nivea,Deodorant Spray,Nivea Whitening Deo Spray 150ml,Nivea Men Silver Protect Spray 150ml,150,150,Amazon.co.jp,2026-03-10,2980,1984,JPY,0,1,3,HIGH,source=amazon_jp_raw.csv
NIVEA-FACIALCL-TKY-AUTO193,Tokyo,Nivea,Facial Cleanser,Nivea Refreshing Face Wash 100ml,Nivea Men All-In-1 Charcoal Face Wash 100ml,100,100,Amazon.co.jp,2026-03-10,396,1210,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
NIVEA-HANDCREA-TKY-AUTO194,Tokyo,Nivea,Hand Cream,Nivea Extra Rich Caring Hand Cream 100ml,Nivea Men Quick Dry Hand Gel 100ml,100,100,Amazon.co.jp,2026-03-10,2827,1082,JPY,1,1,3,HIGH,source=amazon_jp_raw.csv
NIVEA-HANDCREA-TKY-AUTO194,Tokyo,Nivea,Hand Cream,Nivea Extra Rich Caring Hand Cream 100ml,Nivea Men Quick Dry Hand Gel 100ml,100,100,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
NIVEA-HANDCREA-TKY-AUTO194,Tokyo,Nivea,Hand Cream,Nivea Extra Rich Caring Hand Cream 100ml,Nivea Men Quick Dry Hand Gel 100ml,100,100,Rakuten Japan,2026-03-10,1150,1790,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
OLAY-BODYWASH-TKY-AUTO195,Tokyo,Olay,Body Wash,Olay Natural White Body Wash,Olay Men Solutions Body Wash,100,100,Amazon.co.jp,2026-03-10,1572,990,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
OLAY-BODYWASH-TKY-AUTO196,Tokyo,Olay,Body Wash,Olay Natural White Body Wash 430ml,Olay Men Body Wash 430ml,430,430,Amazon.co.jp,2026-03-10,25300,2390,JPY,1,1,3,HIGH,source=amazon_jp_raw.csv
OLAY-FACEMOIS-TKY-AUTO197,Tokyo,Olay,Face Moisturizer,Olay Total Effects 7-in-1 Day Cream 50g,Olay Men Solutions Sensitive Moisturizer 50g,50,50,Amazon.co.jp,2026-03-10,6800,1980,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
OLAY-FACEMOIS-TKY-AUTO198,Tokyo,Olay,Face Moisturizer,Olay Total Effects Day Cream 50ml,Olay Men Solutions Face Moisturizer 50ml,50,50,Amazon.co.jp,2026-03-10,1980,1320,JPY,0,1,3,HIGH,source=amazon_jp_raw.csv
ORALB-TOOTHPAS-TKY-AUTO200,Tokyo,Oral-B,Toothpaste,Oral-B Whitening (100g),Oral-B Pro-Expert Men (100g),100,100,Amazon.co.jp,2026-03-10,3580,1699,JPY,1,0,3,HIGH,source=amazon_jp_raw.csv
PANTEN-SHAMPOO-TKY-AUTO204,Tokyo,Pantene,Shampoo,Pantene Silky Smooth Shampoo 340ml,Pantene Men Anti-Dandruff Shampoo 340ml,340,340,Amazon.co.jp,2026-03-10,2246,720,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
PANTEN-SHAMPOO-TKY-AUTO205,Tokyo,Pantene,Shampoo,Pantene Silky Smooth Care Shampoo 400ml,Pantene Men Anti-Dandruff Shampoo 400ml,400,400,Amazon.co.jp,2026-03-10,2246,1430,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
PANTENE-SHAMP-TKY-01,Tokyo,Pantene,Shampoo,Pantene Silky Smooth Care Shampoo 400ml,Pantene Men Anti-Dandruff Shampoo 400ml,400,400,Amazon.co.jp,2026-03-10,720,662,JPY,0,0,4,HIGH,source=amazon_jp_raw.csv
PARACH-BODYLOTI-TKY-AUTO207,Tokyo,Parachute,Body Lotion,Parachute Advansed Body Lotion Soft Touch 250ml,Parachute Men After Shower Lotion 250ml,250,250,Amazon.co.jp,2026-03-10,144866,2648,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
PARACH-BODYLOTI-TKY-AUTO208,Tokyo,Parachute,Body Lotion,Parachute Advansed Deep Nourish Lotion 400ml,Parachute Men Extra Moisturising 400ml,400,400,Amazon.co.jp,2026-03-10,3127,2648,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
PELICA-BARSOAP-TKY-AUTO212,Tokyo,Pelican,Bar Soap,Pelican Soap Uruoi Women (80g),Pelican Soap Men's Clean (80g),80,80,Amazon.co.jp,2026-03-10,1552,1100,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
POLA-BARSOAP-TKY-AUTO216,Tokyo,Pola,Bar Soap,Pola Aroma Essence Soap Women (100g),Pola Grooming Agency Soap Men (100g),100,100,Amazon.co.jp,2026-03-10,3015,2336,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
POLA-BARSOAP-TKY-AUTO216,Tokyo,Pola,Bar Soap,Pola Aroma Essence Soap Women (100g),Pola Grooming Agency Soap Men (100g),100,100,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
POLA-BARSOAP-TKY-AUTO216,Tokyo,Pola,Bar Soap,Pola Aroma Essence Soap Women (100g),Pola Grooming Agency Soap Men (100g),100,100,Rakuten Japan,2026-03-10,1000,1842,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
POLA-BODYLOTI-TKY-AUTO217,Tokyo,Pola,Body Lotion,Pola B.A. Body Lotion Women (200ml),Pola Grooming Agency Body Gel Men (150ml),200,150,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
POLA-BODYLOTI-TKY-AUTO217,Tokyo,Pola,Body Lotion,Pola B.A. Body Lotion Women (200ml),Pola Grooming Agency Body Gel Men (150ml),200,150,Rakuten Japan,2026-03-10,3199,3598,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
POLA-BODYWASH-TKY-AUTO218,Tokyo,Pola,Body Wash,Pola B.A. Body Wash Women (600ml),Pola Grooming Agency Body Wash Men (500ml),600,500,Amazon.co.jp,2026-03-10,2336,2336,JPY,1,1,3,HIGH,source=amazon_jp_raw.csv
POLA-BODYWASH-TKY-AUTO218,Tokyo,Pola,Body Wash,Pola B.A. Body Wash Women (600ml),Pola Grooming Agency Body Wash Men (500ml),600,500,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
POLA-BODYWASH-TKY-AUTO218,Tokyo,Pola,Body Wash,Pola B.A. Body Wash Women (600ml),Pola Grooming Agency Body Wash Men (500ml),600,500,Rakuten Japan,2026-03-10,1498,3755,JPY,0,0,3,HIGH,source=rakuten_jp_raw.csv
POLA-FACEMOIS-TKY-AUTO219,Tokyo,Pola,Face Moisturizer,Pola B.A Moisture Cream Women 30ml,Pola Men BA Cream 30ml,30,30,Amazon.co.jp,2026-03-10,1624,1624,JPY,0,0,3,HIGH,source=amazon_jp_raw.csv
POLA-FACEMOIS-TKY-AUTO219,Tokyo,Pola,Face Moisturizer,Pola B.A Moisture Cream Women 30ml,Pola Men BA Cream 30ml,30,30,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,3,HIGH,source=matsumoto_raw.csv
